Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20
19-07-2008 22.52,3095.78,2531.84,2184.4333,1446.4454,1.5075,100,100.5809,0.121,1.5816,-0.0043516180924089935,0.0129,0.962719539313854,226.0086,0,9.1193,422.4151,9.795585274586351,0.9695,190.574021403236,12.5635,1.4128
19-07-2008 21.57,3091.37,2455.93,2208.7302,877.6266,1.5509,100,102.3999,0.1226,1.5816,0.015054753375851817,0.0216,0.9449831022319143,203.3135,0,13.6872,421.5088,9.776324447534396,0.9613,190.2922375033054,12.3397,1.4278
19-07-2008 17.53,2956.16,2428.37,2184.4333,877.6266,1.2029,100,100.8355,0.1247,1.5316,0.02425229968824051,-0.0159,0.9543734568924944,194.3997,0,7.9558,428.9826,9.1999,0.9674,185.3724226726949,12.5635,1.4278
19-07-2008 12.32,3095.78,2428.37,2184.4333,1099.2063,1.2942,100,107.078,0.124,1.5816,0.008627284466027126,-0.0179,0.9433,199.032,0,7.9558,410.2598,9.26236688154997,0.968,191.33866150985756,12.5416,1.4054
22-07-2008 8.41,3084.62,2503.26,2184.4333,1514.2081,1.4513,100,107.8711,0.1257,1.5616,0.011413758946263097,0.0043,0.9433,204.0354,0,10.1573,416.5717,9.1999,0.9625,194.8526773430088,12.5635,1.4198
19-07-2008 17.53,3095.78,2428.37,2184.4333,877.6266,1.3544,100,103.4808,0.1237,1.566,-0.008503715461754494,-0.008,0.9521566059749945,199.6348,0,11.0966,415.9889,9.763235775311138,0.9636,190.02826691890456,12.5445,1.392
22-07-2008 0.03,3095.78,2434.94,2201.8989,1009.0484,1.4341,100,102.1506,0.1196,1.5816,-0.009817688876935045,-0.0136,0.9433,195.2031,0,9.2011,411.6377,10.4109,0.9739,183.3869,12.292,1.4051
19-07-2008 21.35,2978.91,2573.63,2184.4333,877.6266,1.329,100,106.3429,0.1195,1.5816,-0.0367,0.012,0.9456618526734135,206.1467,0,11.1709,411.9281,9.510011092805136,0.9674,188.72955560169285,12.5635,1.3868
22-07-2008 11.47,3047.39,2444.43,2184.4333,1365.2144,1.5449,100,99.0044,0.1235,1.547,0.01774467540585201,0.0085,0.9433,199.5215,0,10.6699,409.3559,9.1999,0.9671,183.3869,12.5635,1.4159
19-07-2008 17.53,3088.8,2432.7,2185.4963,1547.34,1.5509,100,104.7986,0.1185,1.5816,0.013345513850797285,-0.0164,0.9585480871112455,210.5632,0,11.1059,416.832,9.62539465756151,0.9707,186.91371126959766,12.5635,1.4245
19-07-2008 15.22,3095.78,2546.49,2214.0555,953.6058,1.5509,100,99.8238,0.1238,1.5816,-0.026452929354895037,-0.0069,0.9516394126264761,197.6226,0,13.6872,421.6678,10.4109,0.9622,183.3869,12.4172,1.4278
22-07-2008 11.47,2985.33,2428.37,2184.4333,877.6266,0.7884,100,95.4878,0.1257,1.5357,0.025,0.0216,0.9489223419181915,200.2703,0,12.8844,426.5578,9.910174108226034,0.9647,203.29129520061989,12.4861,1.4022
19-07-2008 12.32,3095.78,2428.37,2184.4333,877.6266,1.5509,100,100.2238,0.1211,1.5816,-0.012676342345498916,-0.0104,0.9613832618089209,205.7252,0,7.9558,409.7974,10.248460606656316,0.9723,201.786334961379,12.381,1.4143
19-07-2008 21.35,3032.53,2508.67,2184.4333,911.8203,1.4621,100,103.1605,0.1232,1.4918,0.003499596638114593,-0.0179,0.965838591982743,192.9787,0,9.4025,418.6226,9.1999,0.9662,183.3869,12.5428,1.3986
19-07-2008 11.55,3083.4,2428.37,2232.6985,880.5953,1.5509,100,100.4911,0.1231,1.531,-0.0168931225240436,-0.0053,0.9541268746025116,205.0795,0,10.3681,428.9826,9.1999,0.964,186.17492307140995,12.2536,1.4278
22-07-2008 0.03,3054.87,2428.37,2184.4333,877.6266,1.3488,100,103.3043,0.1235,1.5649,0.010352783329309636,0.0099,0.9503412993488389,206.3621,0,10.6221,428.9826,9.1999,0.9689,188.32429113145065,12.3686,1.4089
21-07-2008 11.53,3095.78,2428.37,2211.797,877.6266,1.5509,100,95.4878,0.12,1.5816,-0.005270762282637448,0.0072,0.95236103379235,193.9819,0,8.6617,424.9357,9.1999,0.9649,183.3869,12.5304,1.4278
19-07-2008 22.52,3094.26,2614.8,2184.4333,1098.2636,1.5381,100,99.8163,0.1257,1.4644,0.019259055490106834,0.0009,0.9458466315763173,200.6418,0,10.6779,427.103,9.219577871942889,0.9728,188.56510273485327,10.7029,1.3981
19-07-2008 20.24,3095.78,2428.37,2225.1455,877.6266,1.5509,100,95.6726,0.1185,1.4958,0.025,0.0104,0.9500333246224287,207.131,0,9.2932,424.6303,9.426478298999967,0.9649,189.4558423168826,12.4471,1.4278
19-07-2008 19.44,3095.78,2523.49,2184.4333,1131.876,0.8878,100,102.3464,0.1185,1.5778,-0.0367,0.0216,0.9433,206.5952,0,11.6622,413.434,9.1999,0.9717,190.27416539976215,12.5635,1.3825
19-07-2008 14.43,2989.93,2473.49,2270.2556,913.3302,0.8522,100,101.752,0.1249,1.4368,-0.007831079786712934,-0.0017,0.9539326667776667,196.094,0,9.7011,423.8136,9.559315018984268,0.9649,183.3869,12.4019,1.3842
19-07-2008 19.44,3070.25,2525.64,2225.4264,877.6266,1.5089,100,96.7763,0.1235,1.5183,0.005112795640574343,-0.0095,0.9604357207642565,205.6323,0,10.9978,409.1616,10.110865499516445,0.9615,190.07864231729633,12.5547,1.4127
19-07-2008 12.32,3094.78,2590.28,2270.2556,1279.1499,1.3768,100,100.834,0.1257,1.5816,0.025,0.0017,0.9667185725917959,198.3583,0,9.0698,418.6227,9.1999,0.9705,184.4264321091053,12.2978,1.4147
19-07-2008 12.32,3061.97,2457.58,2195.9367,948.6218,1.2014,100,100.462,0.123,1.5816,0.025,-0.0074,0.9612228866519767,210.3863,0,9.791,404.5667,9.377354442181835,0.9666,194.03588413603282,12.4261,1.426
22-07-2008 11.47,3095.78,2465.95,2184.4333,1221.1138,1.2904,100,96.0584,0.1201,1.5816,0.023037057110923492,0.0093,0.9503618216706012,203.8748,0,9.6335,423.2857,9.444234321320126,0.9729,186.17717487765935,12.3058,1.4118
19-07-2008 22.52,3052.59,2445.48,2226.6313,877.6266,1.3069,100,98.8137,0.1257,1.5816,0.004400247701013235,-0.0179,0.955096968836889,197.8994,0,8.9473,421.5672,9.404208953154967,0.9599,189.91991262699148,12.5635,1.3978
19-07-2008 15.22,3034.69,2485.34,2184.4333,877.6266,0.7884,100,106.6655,0.1257,1.5816,-0.002722534055067784,0.0153,0.9515781695810506,199.7666,0,9.2542,428.9826,10.4109,0.9641,192.20073859954073,12.486,1.3898
22-07-2008 0.03,3095.78,2590.96,2244.042,916.4937,1.5509,100,95.4878,0.1257,1.557,0.009015916316009207,-0.0098,0.9578625787663473,204.6619,0,9.1315,428.9826,9.1999,0.9626,183.3869,12.4759,1.4084
21-07-2008 8.21,3095.78,2659.54,2198.7569,877.6266,1.2169,100,105.7242,0.1191,1.5467,0.011713450383666828,-0.0097,0.9574107723446001,201.157,0,8.6636,420.0405,10.327579972663864,0.9738,183.3869,12.5635,1.4075
21-07-2008 11.53,3002.98,2428.37,2215.5251,877.6266,1.3591,100,105.57,0.1257,1.5738,0.007800181400300004,0.0041,0.9633865928413535,201.7752,0,12.4571,427.4137,9.1999,0.9647,185.04034703356348,12.5635,1.4278
19-07-2008 21.35,3044.78,2624.36,2209.4139,877.6266,1.3943,100,100.4461,0.1241,1.4992,0.025,-0.0065,0.9617123924876396,204.4791,0,9.5986,408.7202,9.50093064211178,0.9744,189.97414622681242,12.3965,1.3825
19-07-2008 19.45,3086.86,2580.06,2184.4333,877.6266,1.4832,100,99.4047,0.1243,1.5122,0.009068433276254406,-0.0098,0.9474953164568196,196.1605,0,8.6324,428.9826,9.243220806196812,0.9692,184.27927131209378,12.5351,1.409
19-07-2008 19.44,2944.68,2454.02,2184.4333,940.9079,0.7884,100,107.7051,0.1192,1.5789,-0.03183202503894921,0.0099,0.9528627538205029,205.747,0,9.5027,422.095,9.3826997499743,0.9686,188.17002880695205,12.2084,1.3995
22-07-2008 8.41,3072.04,2428.37,2188.2512,877.6266,1.5509,100,95.4878,0.122,1.5631,-0.026757878170509078,0.0028,0.9594728595942377,197.4323,0,7.9558,428.9826,9.1999,0.9663,202.42599978436053,12.3437,1.4278
22-07-2008 11.47,3095.78,2428.37,2184.4333,877.6266,1.4187,100,107.8711,0.1199,1.4642,0.025,0.0136,0.9602798257381292,212.4522,0,10.0808,419.7122,9.1999,0.9678,188.45129544327344,12.3178,1.4278
22-07-2008 8.41,2990.29,2428.37,2184.4333,926.27,1.5509,100,99.6378,0.1231,1.5612,-0.0367,0.0203,0.9496833398202607,199.8163,0,10.6021,428.9826,9.297018200849411,0.9672,186.45782607625782,12.4621,1.4046
19-07-2008 15.22,3095.78,2446.71,2188.6821,877.6266,1.5019,100,100.544,0.124,1.5816,-0.013085478638559613,0.0008,0.9622999561579285,210.4466,0,10.2249,416.0174,9.1999,0.9672,183.3869,12.5273,1.4278
22-07-2008 2.59,3040.89,2436.46,2184.4333,877.6266,1.5509,100,95.4878,0.1257,1.5816,-0.019091987456885437,-0.0179,0.9600144311757222,196.2148,0,8.6427,412.8335,10.08461040722594,0.9698,183.3869,12.5247,1.4138
22-07-2008 8.41,3037.1,2428.37,2184.4333,877.6266,1.1341,100,105.8275,0.1249,1.4861,-0.03457217075439643,0.0099,0.9587491895855532,197.3854,0,12.5991,417.3056,9.21331506577203,0.9675,183.3869,12.5635,1.3825
19-07-2008 22.52,2967.26,2469.2,2201.4232,877.6266,1.4021,100,107.8711,0.1257,1.5561,0.025,-0.0021,0.9433,211.1862,0,11.2776,421.971,9.324588357898532,0.9747,187.22864822781335,12.4805,1.4278
19-07-2008 17.53,3093.3,2549.02,2193.1213,1698.0172,1.5088,100,98.181,0.1233,1.5759,-0.0020605186426079086,-0.0132,0.9533366220717632,202.3361,0,7.9558,427.6627,9.47370099032984,0.9645,184.08432151596529,12.4295,1.4247
19-07-2008 11.55,3072.73,2464.38,2203.5057,1218.1084,0.8081,100,100.8649,0.1257,1.5816,-0.009011860808794313,0.001,0.9551378478081054,223.0807,0,9.2551,427.829,9.323497526694428,0.9646,183.3869,12.3563,1.3833
19-07-2008 12.32,3085.33,2428.37,2184.4333,1698.0172,1.3897,100,98.8231,0.1243,1.5816,-0.0367,-0.0015,0.9574652563312571,199.8235,0,8.5829,424.3056,10.4109,0.9627,190.06097177908816,12.4589,1.3877
22-07-2008 0.03,2965.26,2488.09,2184.4333,939.3737,1.3656,100,99.8501,0.1236,1.5816,0.019032035084591885,-0.0101,0.9496201550561643,196.2703,0,8.1552,410.2598,10.4109,0.966,190.48121977293627,12.4112,1.4181
22-07-2008 11.47,3095.78,2485.82,2184.4333,877.6266,0.7884,100,101.1437,0.1252,1.4921,-0.002025023280834117,-0.0054,0.9498517469583831,201.4003,0,10.7575,426.6842,9.392989807625511,0.9684,192.38172447764,12.5635,1.4278
19-07-2008 15.22,3094.87,2480.16,2184.4333,1153.3663,1.459,100,101.6443,0.1214,1.4818,-0.0367,0.0138,0.9588984344874246,226.0086,0,8.8216,404.5667,10.358096477514916,0.9708,183.3869,12.5635,1.4076
19-07-2008 13.17,3041.4,2437.59,2207.4123,1292.4063,0.8049,100,101.556,0.1257,1.4831,0.0034722443374449533,0.002,0.9599540839207006,206.5265,0,8.3853,415.5833,9.1999,0.9636,187.10521037559548,12.4678,1.4172
19-07-2008 14.43,3038.9,2565.82,2203.1451,877.6266,1.015,100,95.4878,0.1257,1.4419,0.007907298520129053,0.0029,0.9524785267496436,197.9025,0,7.9558,428.9826,9.775498235857041,0.9694,183.3869,10.7029,1.3825
19-07-2008 22.52,3095.78,2449.04,2229.1413,1315.5332,0.7884,100,105.2116,0.1247,1.5816,0.025,-0.0024,0.9596996802272302,199.4135,0,7.9558,412.0139,9.1999,0.9648,195.4226141745702,12.4371,1.4278
22-07-2008 0.03,3095.78,2428.37,2184.4333,1698.0172,0.7884,100,99.4978,0.1257,1.4514,0.025,0.0068,0.9501546041308959,194.486,0,13.6872,428.9826,9.47854582230171,0.9662,183.3869,12.5635,1.3825
19-07-2008 22.52,2978.21,2428.37,2184.4333,1329.8913,1.4874,100,107.7898,0.1228,1.5519,-0.00911558518293786,-0.0103,0.9476189404905561,197.0823,0,13.6872,413.6873,9.850052846471707,0.9653,185.96439858197738,12.4595,1.4251
22-07-2008 0.03,3095.78,2428.37,2184.4333,1558.3316,1.5509,100,102.6054,0.1222,1.4834,-0.0367,-0.0097,0.9612048690123433,221.6253,0,7.9558,408.5056,9.22459100649866,0.9645,186.823438072607,10.7029,1.4059
19-07-2008 17.53,3071.26,2428.37,2229.6142,1124.3686,1.3932,100,96.0431,0.1185,1.5816,0.025,-0.0103,0.9433,217.0365,0,7.9558,425.4439,10.320119703026391,0.9668,209.86839712337866,12.2511,1.415
19-07-2008 22.52,3007.91,2469.91,2262.7122,1576.789,1.4984,100,100.4837,0.1224,1.5221,-0.0030564829544042545,-0.0153,0.9619789522435584,226.0086,0,9.7348,413.4327,9.1999,0.9726,183.3869,12.2154,1.3954
22-07-2008 2.59,2960.05,2428.37,2184.4333,990.2251,1.258,100,99.2098,0.1254,1.5816,0.020712356307089563,0.0145,0.9607212742980984,226.0086,0,8.0512,414.9719,9.556112306127279,0.9639,186.45969518341633,12.5635,1.4108
22-07-2008 0.03,3064.74,2428.37,2184.4333,1698.0172,1.1929,100,101.7114,0.1233,1.4368,0.015673693036709076,-0.0164,0.9568741153639415,192.9787,0,8.4173,426.4257,10.21500373711033,0.9635,186.30399632954214,10.7029,1.3917
21-07-2008 11.53,3027.59,2428.37,2191.5957,1032.0512,1.4933,100,95.4878,0.1217,1.5228,-0.0031834971148767734,0.0002,0.9601787405657969,226.0086,0,13.6872,417.6777,9.235026209893723,0.9653,184.5329368262096,12.5635,1.394
22-07-2008 0.03,3033.24,2428.37,2224.797,1451.9187,1.3687,100,103.5865,0.122,1.5816,0.012805139243056572,-0.0173,0.9433,206.3615,0,10.2389,404.5667,9.7273122262135,0.9602,192.89813271241664,12.5635,1.3991
20-07-2008 3.35,3095.78,2459.98,2219.5666,1207.466,1.2185,100,107.2308,0.1185,1.5816,0.021680009419014823,-0.0156,0.9490209660445117,202.5852,0,9.6484,428.9826,9.288860832767647,0.9611,188.80499917956266,12.5635,1.4278
19-07-2008 12.32,3095.78,2482.62,2184.4333,877.6266,1.5509,100,95.4878,0.1185,1.5816,0.025,-0.0179,0.9637139609659006,201.0564,0,11.4318,416.5769,9.1999,0.9667,183.3869,10.8207,1.4168
19-07-2008 13.17,3078.89,2429.54,2207.9821,987.9691,1.5034,100,100.0026,0.121,1.5478,0.020671882645280748,0.0027,0.9655746675680565,205.1507,0,8.3299,406.5913,9.94238963818742,0.9691,183.3869,12.425,1.3825
22-07-2008 8.41,3046.18,2508.05,2184.4333,877.6266,1.4515,100,98.1398,0.1199,1.5329,-0.006620769278078786,0.0154,0.9459525397352376,224.4245,0,9.5184,422.5088,9.451479199105652,0.9623,183.3869,12.435,1.4095
19-07-2008 20.24,3065.66,2428.37,2241.1109,877.6266,1.5202,100,97.0781,0.122,1.492,-0.011309192190493578,-0.0025,0.9536718601998276,203.3049,0,13.6872,410.4332,9.1999,0.9696,186.05072621932328,12.3384,1.4278
19-07-2008 15.22,3017.71,2490.22,2184.4333,1373.3245,1.5509,100,103.448,0.1222,1.4849,0.006866520331572168,-0.0093,0.9437501624272735,204.1614,0,10.8598,416.6056,9.1999,0.9619,183.51407947595087,12.4199,1.3825
19-07-2008 19.45,3045.78,2428.37,2184.4333,1121.562,1.2691,100,99.3568,0.1186,1.4866,-0.013665724046170584,-0.0083,0.9587959566388503,206.2396,0,10.1271,423.8276,9.621454837002132,0.964,205.7581375459719,12.5635,1.3933
22-07-2008 14.00,3060.87,2428.37,2184.4333,877.6266,1.5509,100,102.4647,0.1229,1.5816,-0.015533516235569138,-0.0101,0.9648528800975743,206.1381,0,9.6776,404.5667,10.3977096982465,0.9747,185.4544534430279,12.298,1.4241
20-07-2008 3.35,3052.83,2539.14,2184.4333,877.6266,1.4651,100,103.6113,0.1202,1.5816,0.025,-0.0002,0.9433,219.6859,0,9.3929,428.9826,9.1999,0.9732,191.3807995989923,12.5635,1.4038
19-07-2008 20.24,3095.78,2480.75,2198.7787,1055.6159,1.127,100,104.3516,0.1198,1.5816,0.025,-0.0018,0.9697343508479954,202.3495,0,8.2928,428.9826,9.531660566605435,0.9633,192.05279500893428,10.7029,1.4255
19-07-2008 20.24,3003.16,2428.37,2225.075,919.2587,1.5509,100,101.0204,0.1257,1.4368,-0.012094821450735295,0.0061,0.9548749846465505,200.146,0,11.6089,413.7059,9.38094474957405,0.9617,185.08286502252716,12.4587,1.3831
19-07-2008 19.45,3095.78,2431.64,2184.4333,1018.1229,1.258,100,102.4163,0.124,1.5816,-0.004161822470487509,0.0112,0.9616577890475786,226.0086,0,9.4367,428.4553,10.071811765768189,0.9682,183.3869,10.7029,1.4039
19-07-2008 17.53,3095.78,2549.41,2270.2556,1035.2013,1.4082,100,107.8711,0.1201,1.5461,0.005607259660187734,-0.0103,0.9433,203.2484,0,8.8955,426.7742,9.278077900057692,0.9626,189.97319092870302,12.3436,1.4036
19-07-2008 14.43,3047.57,2471.65,2184.4333,1249.7996,1.0549,100,99.9776,0.1257,1.5816,0.003125437022985636,0.0008,0.9548453414743717,206.9775,0,9.5356,410.9418,10.371825625068869,0.9619,204.94062033170817,12.5635,1.3825
19-07-2008 17.53,3035.13,2428.37,2184.4333,1344.2738,1.4598,100,95.4878,0.1212,1.4368,-0.0367,-0.0178,0.9674803111236977,206.0236,0,10.4039,426.6425,9.60371621001158,0.9682,183.3869,12.5396,1.4055
19-07-2008 14.43,3076.43,2690.15,2184.4333,1477.8106,1.3313,100,95.4878,0.1257,1.5816,0.012279393491888096,0.001,0.9486374746093525,210.8988,0,13.6872,419.6198,9.1999,0.9657,191.71075729657724,12.5635,1.4184
19-07-2008 21.57,3042.14,2442.27,2193.4367,1317.7508,1.2238,100,102.2121,0.1257,1.4368,0.0015438553693191692,-0.0002,0.9433,207.2764,0,8.2305,422.5211,9.653209257771003,0.9606,185.80940744964897,12.3353,1.3825
19-07-2008 13.17,3045.22,2470.55,2201.1704,877.6266,1.5509,100,101.3398,0.1232,1.5586,-0.008328192210678141,0.0068,0.9589968955553224,199.0841,0,7.9558,428.0472,9.701414995740386,0.9644,183.72409010087796,12.3321,1.4021
19-07-2008 20.24,3009.76,2428.37,2184.4333,1008.1728,1.4913,100,95.4878,0.1257,1.4368,-0.013083085311746399,-0.012,0.958191484833962,216.918,0,12.8243,422.9717,9.795739447619884,0.9678,183.58605889659844,12.4804,1.3907
21-07-2008 8.21,3059.94,2428.37,2210.5878,1698.0172,1.1438,100,102.3231,0.1244,1.5628,-0.017650403055264982,-0.0041,0.9560066240811547,226.0086,0,7.9558,420.7644,10.4109,0.9616,196.63761509511565,12.5262,1.4218
22-07-2008 14.00,3041.06,2545.85,2247.8499,877.6266,1.5509,100,99.5098,0.1218,1.5401,-0.022854076279745075,-0.0112,0.9491222999870634,211.2982,0,12.7515,421.9211,9.337691450863886,0.9666,184.22082832219425,12.5635,1.3825
21-07-2008 8.21,3069.36,2428.37,2270.2556,877.6266,0.7884,100,99.1647,0.1192,1.5816,-0.009679479560072757,-0.0097,0.9433,198.5998,0,8.6384,423.332,9.722294837003863,0.9679,183.3869,12.4111,1.4278
22-07-2008 8.41,3095.78,2428.37,2211.6343,1311.0789,1.1628,100,100.6486,0.1257,1.5816,0.018280056153603626,-0.0134,0.9442343580285459,196.6621,0,13.6872,413.8394,9.205311175464605,0.9635,183.3869,12.5032,1.4278
19-07-2008 19.44,3074.65,2428.37,2195.7884,989.0678,1.2934,100,102.8371,0.1222,1.538,0.005823215133884865,0.0001,0.9584456956611614,198.9021,0,12.3568,404.5667,9.713588214159723,0.9666,188.55257713757123,12.5635,1.4187
20-07-2008 3.35,3095.78,2463.75,2191.0592,1189.1024,0.7884,100,95.4878,0.1257,1.5816,-0.008821301184944527,-0.0058,0.9433,200.3932,0,7.9558,415.4344,9.1999,0.9689,183.3869,12.3682,1.393
22-07-2008 11.47,3095.78,2428.37,2184.4333,877.6266,1.5509,100,107.8711,0.1235,1.5816,0.025,0.0056,0.9536427888558068,201.0932,0,7.9558,428.2937,9.902856181135988,0.9635,198.30269845012825,12.4274,1.4266
20-07-2008 3.35,3045.73,2488.55,2195.8784,877.6266,1.5509,100,102.6727,0.1198,1.5816,-0.027110783248549555,-0.0014,0.9521596783652372,205.1474,0,10.6165,424.3649,10.4109,0.9662,189.83237330913843,12.309,1.3975
20-07-2008 3.35,2986.66,2428.37,2215.3337,1170.4036,1.4636,100,98.4548,0.1232,1.5816,-0.016464718755564968,-0.0078,0.9576275314239319,192.9787,0,9.5953,417.2603,10.138712873856496,0.9686,183.4874884873958,12.1555,1.4029
19-07-2008 21.57,3095.78,2428.37,2197.0125,1104.8523,1.2267,100,103.3591,0.1186,1.5816,0.013111542950150054,0.0094,0.9514000498542676,195.8377,0,8.0187,428.9826,9.493635661345056,0.9601,188.74629965730492,12.5585,1.4094
21-07-2008 11.53,3095.78,2428.37,2184.4333,877.6266,1.15,100,95.4878,0.1257,1.4457,0.021558838782087607,-0.0179,0.9507322594425349,192.9787,0,8.5845,428.8234,10.4109,0.9649,188.41982974007084,12.2886,1.3923
19-07-2008 17.53,3095.78,2454.52,2202.6601,1631.4123,1.5383,100,97.3839,0.1186,1.5192,0.02104384415725072,-0.0114,0.9678906235468253,199.2325,0,7.9558,410.5569,9.907150600503478,0.9718,183.3869,12.4434,1.3882
22-07-2008 11.47,2965.53,2428.37,2203.463,877.6266,1.5102,100,102.9395,0.1199,1.5816,0.019956349070763907,0.0092,0.9523447349419015,199.9681,0,13.6872,419.6186,9.524198546355175,0.9616,188.5209396796565,12.4122,1.3991
19-07-2008 19.45,3095.78,2553.66,2184.4333,1066.4266,1.0305,100,100.8429,0.1232,1.4764,0.011388630113369748,-0.0002,0.9583817200762019,205.4667,0,10.9849,423.9596,9.1999,0.9709,185.03700631443587,12.5561,1.4165
19-07-2008 14.43,3095.78,2507.28,2270.2556,1358.2889,0.837,100,97.8586,0.1257,1.5812,0.02273659733256545,0.0042,0.9538823034496398,201.4734,0,7.9558,405.0616,9.311820141647852,0.9708,184.97782831834093,12.4144,1.3825
19-07-2008 19.45,2983.85,2687.61,2184.5505,1093.8198,1.2432,100,104.9354,0.1237,1.5788,-0.017534306775924283,0.0188,0.9548596211970974,202.9918,0,10.2077,420.2305,9.74186328647163,0.9729,194.1758154162577,12.3799,1.4138
19-07-2008 21.57,3095.78,2428.37,2184.4333,1394.7545,0.8527,100,95.4878,0.1257,1.5585,-0.02870414622450791,0.0135,0.9583359598399934,226.0086,0,11.6225,428.9826,9.1999,0.9731,194.21449304548386,12.5635,1.4083
19-07-2008 21.57,3095.78,2428.37,2206.2535,877.6266,1.396,100,103.3806,0.1252,1.5568,0.004092972982225853,-0.0172,0.9479114473685838,197.8353,0,9.1012,411.8909,10.4109,0.966,192.8822255067886,12.3588,1.4278
19-07-2008 19.45,3093.08,2480.73,2184.4333,1674.6638,1.4362,100,95.4878,0.1257,1.5816,-0.03633236809601336,-0.0037,0.9499526301086665,221.9919,0,8.3999,413.3412,9.518671440748577,0.9679,211.14443356488655,12.5635,1.3996
19-07-2008 17.53,3095.78,2463.17,2184.4333,1582.4811,1.5509,100,107.6732,0.1185,1.4368,-0.01432265502802887,-0.0017,0.9433,202.7736,0,8.6556,424.1708,10.060776722657042,0.9664,186.2898659635575,12.5473,1.3979
19-07-2008 13.17,3089.95,2553.96,2239.2829,877.6266,1.5249,100,103.0743,0.1186,1.5762,0.00018923828717111457,-0.0179,0.9577981419732621,200.3622,0,10.3914,408.5656,9.852452354913718,0.9646,185.84806525645578,12.4459,1.4013
19-07-2008 19.45,3095.78,2428.37,2184.4333,932.8974,1.5509,100,100.7315,0.1257,1.5816,-0.033363611506429844,-0.0136,0.9565391414254801,226.0086,0,8.4434,409.2775,9.1999,0.9667,200.63701043309453,12.5316,1.4256
22-07-2008 8.41,3038.52,2428.37,2185.852,1048.6217,1.0081,100,95.4878,0.1219,1.5461,-0.015957020449038344,0.0162,0.9551091240556985,205.9983,0,9.1474,428.9252,9.1999,0.9627,191.63489799896587,12.5635,1.4121
21-07-2008 11.53,3095.78,2428.37,2199.8056,877.6266,1.5509,100,104.6562,0.1257,1.5379,-0.0003509480464803181,0.0046,0.9543303075886963,195.5894,0,10.3022,427.7055,10.4109,0.9607,185.04833292786296,12.364,1.4278
19-07-2008 14.43,3063.65,2428.37,2194.8725,877.6266,1.3116,100,102.3657,0.1253,1.5473,0.025,0.0216,0.9433,201.3156,0,13.4838,417.5381,9.201778749092686,0.9652,183.3869,12.331,1.3862
19-07-2008 21.35,3076.36,2443.12,2228.7262,1175.1383,1.0715,100,99.4961,0.1219,1.4826,0.025,0.0216,0.9539873670102559,204.0348,0,9.55,420.6089,9.703040029760837,0.9667,192.15094552885228,12.5068,1.4022
19-07-2008 21.35,2968.56,2447.05,2184.4333,1201.2428,1.4918,100,106.8879,0.1257,1.534,-0.007977860147167533,-0.0026,0.9522129058281863,202.6153,0,8.2929,421.8194,10.31442046121548,0.9631,185.97678851503102,12.3387,1.4002
22-07-2008 11.47,3095.78,2573.46,2244.6966,877.6266,1.4671,100,95.4878,0.1219,1.5642,0.01020180459118662,-0.0179,0.9538386432460988,206.7617,0,8.9283,420.7065,10.106834503054307,0.9747,188.80285014621435,12.4843,1.4278
